order_id,date,region,category,product,units,unit_price,discount,revenue
257450,2024-09-12,EAST,home & kitchen,Vacuum Cleaner,11,54.8,0.1,542.52
897054,2024-04-03,EAST,SPORTS,Cricket Bat ,6,54.75,0.21,259.515
320059,2024-10-02,South ,CLOTHING,Cricket Bat ,20,31.75,0.31,438.15
124520,2024-08-19,EAST,electronics,Cricket Bat ,19,10.07,0.0,191.33
526336,2024-12-01,west ,home & kitchen,Vacuum Cleaner,3,82.58,0.31,170.9406
249569,2024-12-11,west ,electronics, T-Shirt,5,57.38,0.01,284.031
693400,2024-11-23,west , Beauty,Vacuum Cleaner,11,36.67,0.1,363.033
838287,2024-03-30,South ,CLOTHING, T-Shirt,20,63.29,0.03,1227.826
976941,2024-07-05,South ,Groceries ,Smartphone ,-1,30.12,0.12,0.0
541554,2024-07-02,EAST,SPORTS,Smartphone ,4,44.68,0.19,144.7632
850955,2024-04-08,west ,CLOTHING,Cricket Bat ,13,54.31,0.5,353.015
148983,2024-05-16,north,CLOTHING,Smartphone ,14,39.82,0.04,535.1808
834942,2024-08-10,west ,Groceries ,Cricket Bat ,12,,0.22,461.35440000000006
747517,2024-03-04,South ,home & kitchen,Rice,8,57.9,0.13,402.984
903989,2024-08-02,South ,SPORTS,Cricket Bat ,14,60.98,0.49,435.39719999999994
354246,2024-09-16,north,CLOTHING,Vacuum Cleaner,10,37.1,0.09,337.61
539070,2024-02-23,west ,CLOTHING,Cricket Bat ,8,52.94,-0.04,423.52
459741,2024-02-17,west , Beauty, T-Shirt,18,37.17,0.6,267.624
626697,2024-03-21,EAST,CLOTHING,Smartphone ,-2,32.92,-0.03,0.0
734055,2024-06-10,EAST,electronics,Cricket Bat ,18,34.86,0.06,589.8312
344388,2024-12-01,EAST,Groceries ,Smartphone ,0,33.56,0.37,0.0
310356,2024-05-02,west ,electronics,Rice,15,77.0,0.11,1027.95
354267,2024-01-12,north,Groceries ,laptop,14,68.83,0.57,414.35660000000007
896632,2024-02-06,South ,CLOTHING,laptop,6,35.86,0.17,178.5828
809822,2024-04-21,north,Groceries ,Rice,6,43.24,0.09,236.09040000000002
782116,2024-01-18,EAST,electronics,Rice,1,86.08,0.33,57.67359999999999
753015,2024-12-27,EAST,electronics,Cricket Bat ,19,25.67,-0.01,487.73
417491,2024-10-04,north, Beauty, T-Shirt,13,54.65,0.22,554.151
504745,2024-07-13,north,Groceries ,Vacuum Cleaner,-2,66.72,0.53,0.0
678637,2024-07-18,EAST,Groceries ,Rice,14,87.92,0.38,763.1456000000001
128996,2024-11-28,west ,electronics,Rice,18,17.22,0.37,195.2748
455964,2024-05-09,EAST,CLOTHING,Vacuum Cleaner,8,48.73,0.13,339.1608
248185,2024-01-23,north,home & kitchen,Vacuum Cleaner,5,68.28,0.03,331.15799999999996
630223,2024-01-27,north,Groceries ,Rice,2,49.96,0.55,44.964
526882,2024-04-15,EAST,CLOTHING,Rice,24,53.17,0.45,701.844
830823,2024-06-25,South ,SPORTS,Rice,17,38.23,0.42,376.94780000000003
496309,2024-06-09,north,home & kitchen,Rice,22,47.94,0.45,580.074
350649,2024-09-30,west ,electronics,laptop,-2,40.36,0.48,0.0
623861,2024-03-27,north,CLOTHING,Cricket Bat ,22,-0.74,0.52,-7.8144
501484,2024-09-01,west ,SPORTS,Cricket Bat ,10,74.57,0.05,708.4149999999998
803945,2024-03-11,west ,SPORTS,Vacuum Cleaner,21,30.42,0.02,626.0436000000001
582852,2024-05-05,EAST,SPORTS,Rice,9,28.13,0.57,108.8631
267944,2024-10-24,north,electronics, T-Shirt,9,64.46,0.36,371.2896
567180,2024-07-20,north,CLOTHING,Smartphone ,4,37.71,0.11,134.2476
304459,2024-05-02,EAST,SPORTS,Smartphone ,9,34.66,0.35,202.76099999999997
365752,2024-05-26,north, Beauty,laptop,16,,0.21,623.0256
772421,2024-04-05,EAST,SPORTS, T-Shirt,10,66.91,0.31,461.6789999999999
357957,2024-05-12,north, Beauty,Vacuum Cleaner,6,94.4,0.29,402.14400000000006
851956,2024-06-24,South ,SPORTS, T-Shirt,18,35.0,0.52,302.4
790673,2024-02-19,EAST,SPORTS,laptop,18,61.94,0.36,713.5488
139032,2024-12-19,west ,SPORTS,Cricket Bat ,13,23.6,0.29,217.828
590810,2024-01-15,South ,electronics,Rice,-1,54.33,0.17,0.0
658118,2024-04-15,EAST,home & kitchen, T-Shirt,12,,0.59,242.50680000000003
116954,2024-02-19,EAST,electronics,Vacuum Cleaner,24,55.86,-0.03,1340.6399999999999
872759,2024-07-17,EAST,Groceries ,Smartphone ,23,46.78,0.58,451.8948000000001
485326,2024-02-09,EAST,home & kitchen,laptop,1,59.76,0.53,28.087199999999996
756158,2024-06-05,EAST,home & kitchen,Smartphone ,13,27.96,0.15,308.958
803384,2024-09-13,EAST, Beauty,Cricket Bat ,10,46.38,0.19,375.67800000000005
662044,2024-02-29,west ,electronics,Rice,8,22.49,0.15,152.932
207153,2024-07-04,north,CLOTHING,Smartphone ,3,67.4,0.27,147.60600000000002
483399,2024-05-13,west , Beauty,Vacuum Cleaner,-1,58.02,0.37,0.0
141372,2024-10-19,west ,SPORTS,Rice,8,52.09,0.22,325.0416
322780,2024-03-02,South , Beauty, T-Shirt,16,,0.14,678.2304
179142,2024-07-29,EAST,CLOTHING,Cricket Bat ,19,65.05,0.25,926.9625000000001
918988,2024-01-28,north,home & kitchen,Smartphone ,14,23.16,0.01,320.99760000000003
234053,2024-11-24,west ,CLOTHING,Rice,18,,0.22,692.0316
432240,2024-03-15,EAST,home & kitchen, T-Shirt,19,37.31,0.24,538.7564000000001
145099,2024-05-31,north,SPORTS,Smartphone ,8,45.5,0.15,309.4
162084,2024-10-11,west ,CLOTHING,Vacuum Cleaner,17,38.0,0.45,355.3
185835,2024-05-07,north,home & kitchen, T-Shirt,7,60.36,0.36,270.4128
631906,2024-06-05,South ,home & kitchen,Rice,21,,0.18,848.7738
992003,2024-02-08,north,SPORTS, T-Shirt,7,43.95,0.17,255.3495
793454,2024-03-21,South ,SPORTS,Rice,15,27.11,0.49,207.39149999999998
539806,2024-08-26,north, Beauty,laptop,10,54.06,0.15,459.51
688027,2024-02-29,north, Beauty,Vacuum Cleaner,23,27.59,0.11,564.7673000000001
838651,2024-09-25,South ,Groceries ,Cricket Bat ,2,28.66,0.44,32.0992
839663,2024-05-03,west ,CLOTHING, T-Shirt,9,72.71,0.48,340.2828
386513,2024-07-22,west ,CLOTHING,laptop,-2,30.28,0.47,0.0
339494,2024-07-20,South , Beauty,Vacuum Cleaner,16,35.4,0.07,526.752
191948,2024-06-21,west , Beauty,Cricket Bat ,10,86.69,0.03,840.8929999999999
434607,2024-04-15,west ,CLOTHING,Cricket Bat ,-1,29.91,0.38,0.0
171029,2024-07-04,north,electronics,Vacuum Cleaner,-1,48.18,0.5,0.0
640100,2024-06-10,west ,Groceries ,laptop,6,57.63,0.3,242.046
745894,2024-10-25,EAST,SPORTS, T-Shirt,0,74.79,0.47,0.0
781515,2024-10-27,EAST,home & kitchen, T-Shirt,3,33.35,0.29,71.0355
713739,2024-04-01,west ,SPORTS, T-Shirt,8,,0.34,260.2512
494771,2024-04-04,EAST,Groceries ,Smartphone ,11,,0.3,379.53299999999996
961395,2024-07-06,South ,SPORTS,Rice,1,44.62,0.25,33.464999999999996
361081,2024-02-19,EAST,Groceries ,Cricket Bat ,6,29.84,0.1,161.136
550821,2024-04-30,north,Groceries ,Smartphone ,24,34.55,0.3,580.4399999999999
467260,2024-12-19,EAST,Groceries , T-Shirt,6,-20.1,0.39,-73.566
734321,2024-05-21,EAST,home & kitchen,Vacuum Cleaner,-1,55.72,0.16,0.0
778588,2024-06-25,South ,electronics,Cricket Bat ,5,89.59,0.53,210.53650000000002
309062,2024-02-29,west ,electronics,Cricket Bat ,5,41.49,0.15,176.3325
351018,2024-11-03,EAST,home & kitchen,Cricket Bat ,20,40.7,0.01,805.86
845362,2024-08-10,north,CLOTHING, T-Shirt,22,33.21,0.59,299.55420000000004
304627,2024-10-13,west ,Groceries , T-Shirt,4,34.47,0.2,110.304
657077,2024-02-05,EAST,home & kitchen,laptop,8,76.66,0.52,294.3744
860371,2024-05-19,South , Beauty,Smartphone ,2,40.55,0.44,45.416000000000004
467284,2024-05-27,west ,SPORTS,Smartphone ,9,,0.43,252.85770000000002
497566,2024-06-01,South ,SPORTS,Cricket Bat ,-2,45.49,0.1,0.0
881221,2024-02-21,EAST,CLOTHING,laptop,8,82.2,0.05,624.72
552407,2024-10-19,west ,Groceries ,laptop,0,49.71,0.59,0.0
158346,2024-03-28,South ,CLOTHING,Vacuum Cleaner,-2,66.56,0.08,0.0
906191,2024-03-31,north,CLOTHING,Smartphone ,6,25.09,0.03,146.0238
532498,2024-07-19,north,CLOTHING,Cricket Bat ,15,43.93,0.44,369.01200000000006
536712,2024-11-07,EAST, Beauty,Smartphone ,3,58.33,0.51,85.74510000000001
634193,2024-04-21,north,electronics,Smartphone ,23,,0.12,997.6296000000001
689417,2024-07-11,west , Beauty, T-Shirt,14,67.67,-0.03,947.38
610579,2024-10-08,South ,electronics,Smartphone ,12,109.34,0.15,1115.2679999999998
439595,2024-03-31,west ,SPORTS,Smartphone ,10,51.29,0.49,261.579
464407,2024-02-09,South ,CLOTHING,Cricket Bat ,13,45.56,0.3,414.59599999999995
326549,2024-10-13,west , Beauty,Rice,8,78.22,0.12,550.6688
833402,2024-05-29,west ,SPORTS,Cricket Bat ,18,43.4,0.56,343.72799999999995
410306,2024-11-12,north,CLOTHING, T-Shirt,23,46.66,0.38,665.3716
927824,2024-11-14,South ,electronics, T-Shirt,-1,64.72,0.57,0.0
610675,2024-09-11,west ,electronics, T-Shirt,13,42.12,0.03,531.1332
102405,2024-10-10,South ,SPORTS,Rice,9,,0.03,430.3017
998727,2024-07-20,EAST,SPORTS,Cricket Bat ,2,43.16,0.45,47.476
953523,2024-09-20,west ,electronics,Smartphone ,3,83.48,-0.0,250.44
930545,2024-08-24,EAST, Beauty,laptop,10,40.23,0.39,245.40299999999996
961441,2024-01-26,South ,CLOTHING,Cricket Bat ,-1,59.12,-0.05,0.0
478898,2024-06-25,north,home & kitchen,Rice,5,40.1,0.12,176.44
567939,2024-11-16,South ,SPORTS,laptop,10,33.45,0.48,173.94
466230,2024-01-02,South ,CLOTHING,Cricket Bat ,0,,-0.0,0.0
639910,2024-05-23,west ,CLOTHING, T-Shirt,24,81.68,0.09,1783.8912000000003
711547,2024-10-05,north,electronics,Cricket Bat ,18,50.62,0.27,665.1468
969230,2024-07-26,west ,SPORTS,Cricket Bat ,22,22.68,0.39,304.3656
704747,2024-02-24,north,SPORTS,Rice,10,48.97,0.46,264.438
364003,2024-03-10,South ,Groceries ,Vacuum Cleaner,6,38.56,0.14,198.9696
682615,2024-06-21,South ,SPORTS, T-Shirt,13,52.77,0.14,589.9686
948738,2024-07-22,EAST,SPORTS,Vacuum Cleaner,-2,75.9,0.02,0.0
312248,2024-03-04,EAST,home & kitchen,Vacuum Cleaner,16,71.44,0.4,685.824
520926,2024-05-24,west ,Groceries ,Vacuum Cleaner,5,41.31,0.56,90.88199999999999
325214,2024-07-28,South ,electronics,Cricket Bat ,3,36.38,0.57,46.93020000000001
566440,2024-09-11,north,SPORTS, T-Shirt,1,,0.27,35.9817
913329,2024-06-22,South ,CLOTHING, T-Shirt,23,16.01,0.4,220.93800000000002
841144,2024-01-25,EAST,SPORTS,Smartphone ,0,31.2,0.05,0.0
888908,2024-04-06,north, Beauty,Vacuum Cleaner,6,26.87,0.19,130.5882
257231,2024-02-25,South ,CLOTHING,laptop,20,33.73,0.29,478.9659999999999
358306,2024-04-26,EAST,CLOTHING, T-Shirt,4,45.94,0.06,172.7344
597540,2024-01-18,north,CLOTHING,Cricket Bat ,23,57.6,0.05,1258.56
880585,2024-06-16,west ,SPORTS,laptop,21,87.38,-0.01,1834.98
828634,2024-02-26,EAST, Beauty,Cricket Bat ,6,69.87,0.18,343.76040000000006
319349,2024-05-10,South ,SPORTS,laptop,14,47.59,0.3,466.38199999999995
194812,2024-06-30,north,SPORTS,laptop,13,28.78,0.35,243.191
506850,2024-02-05,South , Beauty,Cricket Bat ,0,63.55,0.07,0.0
284699,2024-07-23,north,electronics,Cricket Bat ,2,49.6,0.4,59.519999999999996
214971,2024-03-23,South ,electronics, T-Shirt,4,24.19,0.15,82.246
838732,2024-02-25,EAST,electronics,Rice,9,76.17,0.32,466.1603999999999
751683,2024-12-16,north,electronics,laptop,2,25.7,0.53,24.157999999999998
409427,2024-12-15,west ,home & kitchen,laptop,16,45.35,0.36,464.384
212691,2024-02-19,EAST, Beauty,Vacuum Cleaner,20,35.81,0.36,458.36800000000005
750868,2024-09-09,north, Beauty,laptop,0,62.48,0.24,0.0
844366,2024-05-10,South ,home & kitchen,Smartphone ,17,44.81,0.25,571.3275
704300,2024-12-20,South ,home & kitchen, T-Shirt,19,,0.04,899.0495999999999
782086,2024-06-03,west , Beauty,Rice,19,10.65,0.51,99.1515
725967,2024-09-17,EAST,Groceries ,Rice,4,81.07,0.44,181.5968
259219,2024-11-01,north,electronics,Rice,2,9.37,0.27,13.6802
846884,2024-03-14,EAST,home & kitchen,Vacuum Cleaner,-1,89.23,0.25,0.0
369151,2024-07-15,north,home & kitchen,Cricket Bat ,12,86.97,0.03,1012.3307999999998
201249,2024-08-06,EAST,electronics,Smartphone ,24,57.3,0.5,687.5999999999999
224586,2024-01-24,EAST,electronics,Cricket Bat ,15,40.89,0.11,545.8815000000001
832645,2024-10-23,South ,Groceries ,Cricket Bat ,16,,0.26,583.5936
578290,2024-06-26,west ,CLOTHING,Vacuum Cleaner,7,45.21,0.4,189.882
140245,2024-04-14,South ,home & kitchen, T-Shirt,24,38.95,0.53,439.356
685640,2024-03-14,west , Beauty,Rice,24,82.98,0.06,1872.0287999999998
569871,2024-09-11,west ,Groceries , T-Shirt,3,54.34,0.03,158.1294
216924,2024-12-17,South ,SPORTS,Rice,-2,41.53,0.42,0.0
149517,2024-07-18,west , Beauty,Vacuum Cleaner,6,49.38,0.12,260.7264
555161,2024-02-21,west ,Groceries ,Cricket Bat ,6,50.16,0.29,213.68159999999997
681557,2024-05-19,South ,SPORTS,Cricket Bat ,4,85.88,0.46,185.5008
978488,2024-12-17,EAST,electronics, T-Shirt,14,48.69,0.53,320.38019999999995
784954,2024-02-03,EAST,Groceries ,Vacuum Cleaner,16,32.8,0.6,209.92
533769,2024-09-04,EAST,CLOTHING,Rice,13,32.45,0.33,282.6395
916227,2024-05-16,EAST, Beauty,Rice,7,34.63,0.35,157.56650000000002
194506,2024-03-24,EAST,home & kitchen,Vacuum Cleaner,10,30.35,0.26,224.59
742187,2024-01-06,EAST,CLOTHING,Rice,23,58.14,0.21,1056.4038
579377,2024-12-01,north,SPORTS,Smartphone ,3,9.79,0.3,20.558999999999997
426042,2024-02-04,EAST,CLOTHING,Cricket Bat ,10,69.71,-0.03,697.0999999999999
381728,2024-06-03,north,SPORTS,Cricket Bat ,2,34.12,0.56,30.025599999999994
765546,2024-08-26,South ,electronics,Smartphone ,7,68.09,0.46,257.3802
283169,2024-02-23,EAST,home & kitchen,Rice,23,60.99,0.32,953.8835999999999
520653,2024-10-23,west ,CLOTHING,Vacuum Cleaner,2,72.01,0.12,126.73760000000001
956459,2024-10-06,EAST,CLOTHING,Smartphone ,5,45.44,0.54,104.51199999999999
307882,2024-10-04,EAST, Beauty,Cricket Bat ,9,74.38,0.4,401.652
224948,2024-06-02,west ,home & kitchen, T-Shirt,11,70.26,0.2,618.288
381841,2024-02-23,South ,home & kitchen, T-Shirt,24,28.35,0.52,326.59200000000004
801153,2024-08-03,north,CLOTHING, T-Shirt,1,16.58,0.47,8.7874
911214,2024-08-08,north,SPORTS,laptop,16,94.08,0.02,1475.1743999999999
913272,2024-04-11,north, Beauty,Rice,13,49.19,-0.01,639.47
157975,2024-08-20,west ,home & kitchen,Rice,11,48.39,0.51,260.8221
329474,2024-02-15,west , Beauty,Smartphone ,13,42.18,0.07,509.9562
910217,2024-06-23,South ,SPORTS,laptop,20,64.8,0.49,660.96
175810,2024-03-23,west ,electronics,laptop,-1,58.36,0.55,0.0
753110,2024-01-12,north, Beauty,Smartphone ,15,41.57,0.32,424.01399999999995
128615,2024-07-08,South ,electronics,Smartphone ,0,48.17,0.5,0.0
652081,2024-10-08,EAST,SPORTS,Smartphone ,17,61.88,0.53,494.4212
129802,2024-11-22,north,CLOTHING,Cricket Bat ,23,28.74,0.19,535.4262
534714,2024-06-29,South ,electronics, T-Shirt,10,52.65,0.19,426.46500000000003
175171,2024-02-11,South ,electronics,Smartphone ,21,59.11,0.37,782.0253
552218,2024-04-05,west ,home & kitchen,Rice,2,63.03,0.25,94.545
519686,2024-09-21,west ,SPORTS,Smartphone ,21,79.87,0.35,1090.2255
548361,2024-07-10,west ,home & kitchen, T-Shirt,19,49.42,0.09,854.4718
981751,2024-10-18,north,CLOTHING,Smartphone ,7,67.0,0.41,276.71000000000004
449139,2024-12-07,EAST,SPORTS,Smartphone ,4,98.43,0.51,192.92280000000002
916018,2024-11-13,EAST,CLOTHING,Rice,18,43.69,0.2,629.136
543541,2024-06-03,north,SPORTS,Smartphone ,19,40.05,0.49,388.0845
398798,2024-02-22,west ,electronics,Smartphone ,10,28.07,0.57,120.70100000000001
181876,2024-04-05,South ,CLOTHING,Rice,16,46.42,0.17,616.4576
285093,2024-03-15,South , Beauty,Cricket Bat ,10,40.81,0.21,322.39900000000006
286922,2024-12-10,EAST,electronics,Cricket Bat ,2,40.21,0.38,49.8604
994582,2024-08-27,north,electronics,Rice,16,46.93,0.27,548.1424
873960,2024-01-15,EAST,Groceries ,Cricket Bat ,10,,0.42,285.882
609819,2024-02-15,west ,SPORTS,Rice,4,65.78,0.16,221.0208
102674,2024-06-27,EAST,SPORTS,laptop,4,50.63,0.15,172.142
372995,2024-12-16,west ,SPORTS,Smartphone ,13,58.99,0.15,651.8395
763033,2024-12-01,EAST,CLOTHING,Rice,3,90.43,-0.03,271.29
445292,2024-12-29,EAST, Beauty,laptop,4,71.33,0.55,128.39399999999998
958626,2024-07-04,EAST,SPORTS,Rice,10,66.77,0.59,273.757
137641,2024-10-27,EAST, Beauty,laptop,14,34.79,0.22,379.90680000000003
472253,2024-10-21,west , Beauty,Cricket Bat ,11,46.67,0.27,374.76009999999997
364390,2024-04-26,west ,Groceries , T-Shirt,5,41.81,0.5,104.525
794971,2024-09-18,north,electronics,Smartphone ,16,40.16,0.32,436.9407999999999
706258,2024-01-10,South , Beauty,Smartphone ,24,65.92,0.52,759.3983999999999
154697,2024-12-02,South ,electronics,laptop,12,64.03,0.45,422.59800000000007
279372,2024-09-12,EAST,home & kitchen,Cricket Bat ,14,54.58,0.0,764.12
430081,2024-02-01,South ,home & kitchen,Vacuum Cleaner,11,46.98,-0.04,516.78
897857,2024-04-19,EAST, Beauty,laptop,6,59.95,0.49,183.44700000000003
446973,2024-12-01,EAST,SPORTS,laptop,15,56.5,-0.03,847.5
749156,2024-07-04,west ,home & kitchen,Cricket Bat ,19,42.86,0.23,627.0418000000001
596405,2024-12-08,EAST,CLOTHING,Smartphone ,18,65.26,-0.03,1174.68
792927,2024-08-18,west ,SPORTS,Rice,19,49.82,0.12,832.9904
860785,2024-05-18,north,electronics,Vacuum Cleaner,-1,20.23,-0.04,0.0
937973,2024-04-28,north,Groceries ,Cricket Bat ,8,48.48,0.58,162.8928
865584,2024-09-17,north,SPORTS,Smartphone ,20,57.4,0.6,459.20000000000005
998127,2024-07-24,north,home & kitchen,laptop,13,,0.36,410.0928
130410,2024-03-05,north,CLOTHING, T-Shirt,8,7.73,0.5,30.92
284232,2024-04-03,EAST,electronics,Rice,14,70.04,0.3,686.392
431511,2024-01-05,north,CLOTHING,Cricket Bat ,16,38.04,0.21,480.8256
790002,2024-10-24,EAST,CLOTHING, T-Shirt,17,50.93,0.23,666.6736999999999
711272,2024-11-29,EAST,home & kitchen,laptop,10,77.9,0.51,381.71
188255,2024-03-16,west ,Groceries ,Smartphone ,21,60.35,0.33,849.1245
330990,2024-02-02,South , Beauty,laptop,21,41.14,0.39,527.0034
412780,2024-01-24,west ,SPORTS,Rice,0,34.24,0.55,0.0
761592,2024-10-05,South ,Groceries ,Rice,14,51.98,0.29,516.6811999999999
481783,2024-03-23,west ,Groceries , T-Shirt,15,42.74,0.56,282.084
950303,2024-06-04,South ,Groceries ,Rice,24,62.03,0.13,1295.1864
230527,2024-02-05,west ,SPORTS,Smartphone ,13,28.63,0.48,193.5388
200413,2024-10-26,South ,Groceries ,Vacuum Cleaner,23,35.18,-0.0,809.14
332561,2024-04-13,South ,CLOTHING, T-Shirt,10,44.47,0.44,249.032
467275,2024-06-10,north,Groceries ,Cricket Bat ,8,66.5,0.57,228.76000000000002
477913,2024-03-05,north,SPORTS,Vacuum Cleaner,20,95.5,-0.02,1910.0
468458,2024-10-16,South , Beauty, T-Shirt,8,76.07,0.24,462.50559999999996
458118,2024-10-12,west ,Groceries ,laptop,6,72.56,0.09,396.17760000000004
754472,2024-04-05,west , Beauty,Smartphone ,15,58.08,0.19,705.672
999433,2024-07-02,north,CLOTHING,Cricket Bat ,22,33.58,0.16,620.5584
826254,2024-02-23,west ,home & kitchen,Vacuum Cleaner,13,32.16,0.12,367.9103999999999
611917,2024-11-27,South ,electronics,Smartphone ,12,8.99,0.16,90.61919999999999
996832,2024-03-07,South ,electronics,Cricket Bat ,13,65.65,0.02,836.3810000000001
698140,2024-09-10,South ,Groceries , T-Shirt,12,64.33,0.34,509.49359999999996
910455,2024-04-06,west ,SPORTS, T-Shirt,24,42.68,0.57,440.4576
722672,2024-08-25,north,CLOTHING,Smartphone ,17,36.49,0.48,322.57160000000005
132757,2024-12-23,EAST, Beauty,Rice,5,46.17,0.31,159.2865
916627,2024-05-01,EAST,Groceries ,Cricket Bat ,17,30.16,0.19,415.30320000000006
819322,2024-07-16,EAST, Beauty,Cricket Bat ,13,71.11,0.04,887.4527999999999
519839,2024-05-03,South ,CLOTHING,laptop,1,29.79,0.4,17.874
500549,2024-06-30,South ,electronics,Cricket Bat ,3,29.42,0.56,38.834399999999995
391325,2024-12-12,west ,CLOTHING, T-Shirt,16,49.66,-0.04,794.56
632323,2024-11-07,EAST,SPORTS,Vacuum Cleaner,7,43.26,0.58,127.18440000000001
508703,2024-05-02,South ,Groceries ,Smartphone ,15,47.04,0.21,557.4240000000001
447780,2024-01-02,north,SPORTS,laptop,11,57.12,0.27,458.67359999999996
193404,2024-04-07,EAST,electronics, T-Shirt,17,37.44,0.41,375.5232000000001
623414,2024-04-30,South ,home & kitchen,Smartphone ,14,27.47,0.38,238.43959999999998
964465,2024-11-08,north,CLOTHING,Smartphone ,15,67.56,0.38,628.3080000000001
117392,2024-09-22,north,Groceries ,Cricket Bat ,21,41.51,0.56,383.5523999999999
762782,2024-07-07,west ,Groceries ,Vacuum Cleaner,1,29.36,0.1,26.424
545988,2024-07-20,north, Beauty,Vacuum Cleaner,14,43.72,0.08,563.1135999999999
227659,2024-12-04,west ,electronics,Vacuum Cleaner,22,35.61,0.1,705.078
687654,2024-10-08,north,Groceries ,Rice,-2,54.98,-0.01,0.0
654542,2024-09-29,South ,SPORTS,Rice,22,44.85,0.21,779.493
361381,2024-06-18,west ,CLOTHING,Smartphone ,10,37.03,0.59,151.823
154856,2024-07-19,EAST,Groceries ,Vacuum Cleaner,0,65.18,0.58,0.0
606796,2024-09-30,South ,SPORTS,Rice,21,43.45,0.18,748.2090000000001
542650,2024-12-06,South ,CLOTHING, T-Shirt,4,9.74,0.22,30.388800000000003
849616,2024-07-10,EAST,home & kitchen,Smartphone ,2,50.05,0.45,55.055
169871,2024-05-11,west ,electronics,Rice,21,62.34,0.2,1047.3120000000001
215683,2024-05-04,South ,CLOTHING,Vacuum Cleaner,19,62.05,0.18,966.7390000000001
500781,2024-11-17,South ,Groceries ,laptop,15,40.11,0.51,294.8085
928950,2024-04-12,west , Beauty,laptop,14,83.73,0.56,515.7768
655704,2024-01-10,South ,CLOTHING,laptop,10,81.8,0.32,556.2399999999999
519798,2024-10-25,South ,SPORTS,Rice,2,67.5,0.27,98.55
250602,2024-08-13,South ,SPORTS,Rice,6,51.92,-0.03,311.52
442719,2024-11-03,EAST,electronics,Rice,0,89.91,0.42,0.0
898783,2024-09-10,north,home & kitchen,Smartphone ,4,24.3,0.21,76.78800000000001
169818,2024-07-14,EAST,CLOTHING,Vacuum Cleaner,24,80.45,-0.02,1930.8000000000002
755893,2024-02-20,west ,SPORTS,Cricket Bat ,22,12.75,0.08,258.06
369849,2024-06-26,EAST,CLOTHING,laptop,9,71.93,0.14,556.7382000000001
421964,2024-04-26,South ,SPORTS,Smartphone ,6,62.39,0.0,374.34000000000003
521740,2024-09-24,north,Groceries ,Rice,3,27.79,0.42,48.35460000000001
989019,2024-07-23,west ,Groceries ,Cricket Bat ,7,17.66,0.0,123.62
622215,2024-07-11,west ,home & kitchen,Rice,9,36.04,0.47,171.91080000000002
979867,2024-10-29,EAST,SPORTS,Smartphone ,11,40.69,0.16,375.9756
124797,2024-08-02,west ,CLOTHING,Smartphone ,4,44.06,0.23,135.7048
715146,2024-10-06,South ,electronics, T-Shirt,12,80.58,0.59,396.45360000000005
888329,2024-01-08,EAST,electronics,Vacuum Cleaner,-1,26.59,0.35,0.0
786708,2024-03-05,west , Beauty,laptop,2,69.71,0.56,61.344799999999985
999722,2024-09-08,north,electronics, T-Shirt,13,49.99,0.25,487.40250000000003
417202,2024-11-16,west ,SPORTS,Vacuum Cleaner,3,38.21,0.31,79.09469999999999
146301,2024-06-30,South ,home & kitchen,Smartphone ,4,46.16,-0.01,184.64
542752,2024-08-14,EAST,CLOTHING,Vacuum Cleaner,3,14.74,0.1,39.798
300650,2024-06-03,west ,home & kitchen,Cricket Bat ,-2,80.03,0.22,0.0
926922,2024-09-26,EAST,SPORTS,Cricket Bat ,5,38.24,0.52,91.77600000000001
817398,2024-03-28,west ,SPORTS,Vacuum Cleaner,10,75.05,0.44,420.28000000000003
394153,2024-06-22,EAST,home & kitchen, T-Shirt,22,38.94,0.24,651.0767999999999
685573,2024-01-02,north,Groceries ,laptop,20,34.19,0.04,656.448
462331,2024-01-31,EAST,SPORTS, T-Shirt,5,39.77,0.16,167.03400000000002
296221,2024-02-12,north, Beauty,Cricket Bat ,-2,36.31,0.39,0.0
833304,2024-08-14,South , Beauty, T-Shirt,-2,114.98,-0.02,0.0
639814,2024-07-19,north,home & kitchen,Rice,6,12.36,0.55,33.37199999999999
262591,2024-06-14,EAST,CLOTHING,Smartphone ,19,38.27,0.22,567.1614000000001
604551,2024-04-20,EAST,Groceries ,Cricket Bat ,13,48.4,0.57,270.556
775620,2024-07-11,South ,home & kitchen,Cricket Bat ,3,84.07,0.21,199.2459
981928,2024-10-23,EAST, Beauty,Cricket Bat ,-1,35.75,0.37,0.0
644443,2024-08-22,South , Beauty,Rice,14,57.4,0.28,578.592
886743,2024-09-25,South ,SPORTS,Rice,-1,53.74,0.34,0.0
118195,2024-10-20,west , Beauty,laptop,6,16.72,0.36,64.20479999999999
740728,2024-08-05,EAST,Groceries , T-Shirt,-1,61.1,0.06,0.0
966781,2024-08-11,EAST,Groceries , T-Shirt,4,16.23,0.47,34.4076
741568,2024-01-28,north,home & kitchen, T-Shirt,21,62.89,0.02,1294.2762
839859,2024-02-27,west , Beauty,Cricket Bat ,5,19.34,0.55,43.51499999999999
595893,2024-09-21,South , Beauty,Cricket Bat ,22,57.37,0.29,896.1193999999998
665725,2024-03-11,EAST,SPORTS,laptop,1,56.36,0.02,55.2328
249738,2024-10-02,EAST,SPORTS,Vacuum Cleaner,20,50.77,0.47,538.162
403515,2024-01-03,EAST,home & kitchen,Cricket Bat ,20,,0.06,926.6519999999999
