order_id,date,region,category,product,units,unit_price,discount
321484,2024-10-08,South ,CLOTHING,Smartphone ,14,50.9,0.39
843703,2024-05-30,EAST,CLOTHING,laptop,22,93.36,0.18
633355,2024-09-10,west ,CLOTHING, T-Shirt,-1,49.41,0.44
896463,2024-05-17,EAST,SPORTS,Cricket Bat ,6,49.02,0.02
855427,2024-12-10,South ,Groceries ,laptop,-2,49.06,0.31
616942,2024-10-04,west ,CLOTHING, T-Shirt,-2,56.65,0.0
956873,2024-02-11,north,home & kitchen,Cricket Bat ,1,36.0,0.55
250239,2024-01-02,west ,electronics, T-Shirt,24,32.63,0.3
605768,2024-10-10,north, Beauty,Cricket Bat ,6,38.14,-0.01
766804,2024-03-05,South , Beauty,laptop,12,20.25,0.38
756324,2024-01-04,west ,electronics, T-Shirt,-1,15.36,0.57
828709,2024-03-09,EAST,SPORTS,Smartphone ,20,50.4,0.37
517217,2024-11-26,South ,Groceries ,Cricket Bat ,8,64.27,0.13
722213,2024-03-19,South , Beauty, T-Shirt,4,44.91,-0.03
236358,2024-01-27,South ,electronics,laptop,13,44.49,0.05
288878,2024-01-09,north, Beauty,Vacuum Cleaner,18,23.6,0.42
640517,2024-02-17,north, Beauty,laptop,3,57.1,0.41
456918,2024-09-19,west ,CLOTHING,Cricket Bat ,23,33.46,-0.04
895020,2024-05-21,EAST,electronics,Smartphone ,14,,0.34
867088,2024-03-13,South ,SPORTS,laptop,18,21.04,0.56
699033,2024-09-23,South ,Groceries ,Smartphone ,1,57.89,0.25
416934,2024-12-11,west ,Groceries ,Smartphone ,10,35.92,0.47
289457,2024-01-29,west ,home & kitchen,laptop,10,43.11,0.05
145068,2024-12-23,South ,Groceries ,Vacuum Cleaner,7,46.28,0.26
576565,2024-12-21,South ,CLOTHING,Vacuum Cleaner,24,53.39,0.2
948230,2024-05-05,north, Beauty,Vacuum Cleaner,-2,41.34,0.49
154501,2024-10-01,EAST, Beauty,Rice,9,79.68,0.47
333363,2024-09-15,north,Groceries ,Smartphone ,18,26.75,-0.05
432257,2024-02-05,north,home & kitchen,Rice,5,55.21,0.32
934763,2024-12-22,South ,Groceries ,Rice,5,69.05,0.13
907823,2024-01-17,west ,home & kitchen,Vacuum Cleaner,21,,0.03
291625,2024-07-07,west ,home & kitchen,Cricket Bat ,19,51.86,0.57
997415,2024-10-30,north,SPORTS,Rice,13,53.59,0.43
763485,2024-04-15,South ,Groceries ,laptop,24,16.54,0.59
946844,2024-10-08,west ,Groceries ,Vacuum Cleaner,20,28.78,0.09
848707,2024-02-04,South ,SPORTS,Rice,10,,0.32
480251,2024-07-25,EAST,Groceries ,laptop,23,17.45,0.31
724120,2024-04-05,South ,CLOTHING, T-Shirt,16,34.28,0.44
228094,2024-09-19,west ,Groceries ,Cricket Bat ,9,35.71,0.43
962524,2024-09-22,South ,electronics,Rice,17,98.98,0.17
152114,2024-03-07,South , Beauty,Smartphone ,9,65.64,0.51
688946,2024-10-29,west ,home & kitchen,Cricket Bat ,24,50.92,0.42
789736,2024-05-21,EAST,home & kitchen,laptop,9,52.96,0.14
620840,2024-12-28,north,CLOTHING, T-Shirt,23,38.58,0.36
717019,2024-01-30,west , Beauty,Cricket Bat ,12,59.0,0.58
729923,2024-11-06,west ,Groceries ,Rice,7,57.76,-0.05
397086,2024-11-03,South ,home & kitchen,Vacuum Cleaner,14,,0.08
987344,2024-08-06,north,home & kitchen,Smartphone ,3,,0.39
853872,2024-08-25,west ,CLOTHING,Smartphone ,5,29.67,0.51
879059,2024-03-07,west ,home & kitchen,Vacuum Cleaner,11,,0.12
313590,2024-02-25,north,electronics,Cricket Bat ,17,24.59,0.2
251213,2024-04-07,west ,Groceries ,Vacuum Cleaner,21,38.1,0.59
559485,2024-01-26,north,Groceries ,laptop,6,46.05,0.39
210116,2024-10-02,north,Groceries ,Vacuum Cleaner,11,50.4,0.45
694786,2024-10-20,EAST,electronics,Smartphone ,-1,20.57,0.45
607555,2024-08-21,west ,home & kitchen,laptop,12,78.09,0.26
397175,2024-11-09,EAST,SPORTS,Vacuum Cleaner,7,87.63,0.05
760185,2024-11-28,South ,electronics,Rice,1,,0.09
247609,2024-05-30,west ,electronics,Vacuum Cleaner,6,,0.01
501065,2024-03-18,South ,SPORTS,Rice,-2,50.87,0.59
886045,2024-08-06,South ,CLOTHING,Cricket Bat ,16,80.5,0.19
927115,2024-04-05,EAST,SPORTS,Vacuum Cleaner,20,89.62,0.28
330160,2024-12-27,EAST,CLOTHING,Smartphone ,9,42.18,0.2
561974,2024-01-25,north,electronics, T-Shirt,16,81.54,0.51
877712,2024-11-06,South ,electronics,Smartphone ,-2,86.14,0.14
133346,2024-03-26,South ,electronics,Cricket Bat ,23,50.77,0.06
875333,2024-11-16,EAST, Beauty,Smartphone ,5,38.25,0.27
901410,2024-09-03,west ,CLOTHING,Rice,7,51.54,0.09
459269,2024-02-18,north,electronics,Vacuum Cleaner,6,57.41,0.07
318313,2024-01-09,north,electronics,Cricket Bat ,-2,41.89,0.18
183415,2024-04-23,South ,electronics,Cricket Bat ,8,,0.59
284743,2024-12-03,north,home & kitchen,Rice,12,,0.59
221188,2024-10-02,north,SPORTS,Vacuum Cleaner,-1,,-0.0
567813,2024-10-08,EAST,SPORTS, T-Shirt,24,54.95,0.47
251085,2024-11-05,South ,Groceries ,Smartphone ,21,96.07,0.09
688245,2024-12-27,EAST,Groceries ,laptop,5,60.17,0.3
593471,2024-11-13,west ,Groceries ,Smartphone ,13,19.41,0.09
786513,2024-05-10,north,CLOTHING,Rice,17,47.24,0.31
440449,2024-01-22,west ,SPORTS,Smartphone ,19,28.01,0.22
311945,2024-12-15,South ,Groceries ,Vacuum Cleaner,8,65.61,0.21
273332,2024-06-25,north,electronics,Vacuum Cleaner,6,62.17,0.58
156770,2024-10-11,north,Groceries ,laptop,3,19.57,0.04
377413,2024-06-25,EAST,SPORTS, T-Shirt,23,17.04,0.37
428159,2024-10-07,South ,CLOTHING,laptop,1,40.38,0.39
349193,2024-12-01,EAST,home & kitchen,Cricket Bat ,2,50.47,0.46
738046,2024-06-21,South , Beauty, T-Shirt,20,21.9,0.08
498264,2024-04-24,west ,CLOTHING,Rice,6,41.77,0.59
800861,2024-01-26,north,CLOTHING, T-Shirt,4,31.58,0.13
835834,2024-05-06,South , Beauty,Cricket Bat ,13,17.22,0.06
345031,2024-12-11,South ,CLOTHING,laptop,0,36.95,0.01
648682,2024-09-01,north,home & kitchen, T-Shirt,24,57.32,0.29
913393,2024-05-23,north,home & kitchen,Smartphone ,8,58.02,0.04
749787,2024-10-13,west ,electronics,Smartphone ,2,63.91,0.42
264947,2024-11-08,north,electronics,Vacuum Cleaner,16,57.7,0.15
374164,2024-06-29,South ,electronics,laptop,9,47.77,0.21
724793,2024-05-21,north,electronics,Smartphone ,3,77.92,0.51
811901,2024-12-01,north,SPORTS,Vacuum Cleaner,-1,78.5,0.31
546012,2024-01-26,South , Beauty,Vacuum Cleaner,20,75.85,0.55
110695,2024-11-05,EAST,SPORTS,Smartphone ,24,37.07,0.54
727564,2024-06-23,west ,SPORTS, T-Shirt,18,44.79,0.35
871458,2024-08-17,South ,Groceries ,Vacuum Cleaner,23,37.09,0.06
925178,2024-11-04,north,Groceries ,Vacuum Cleaner,0,38.24,0.29
223263,2024-10-03,South ,electronics,Vacuum Cleaner,13,54.93,0.51
527430,2024-12-13,EAST,home & kitchen,Rice,-1,48.07,0.1
437259,2024-04-20,north,CLOTHING,Cricket Bat ,12,29.7,0.1
650544,2024-08-30,South ,SPORTS,Smartphone ,6,36.9,0.52
323789,2024-03-11,EAST, Beauty, T-Shirt,10,29.17,0.54
161847,2024-07-25,west ,electronics,laptop,2,67.72,0.3
306490,2024-08-02,EAST,electronics,Rice,24,54.19,0.34
615320,2024-11-24,South ,Groceries , T-Shirt,1,64.36,0.3
720376,2024-04-27,EAST,SPORTS,Rice,2,52.52,0.27
649427,2024-01-29,EAST, Beauty,Vacuum Cleaner,18,44.64,0.02
945644,2024-11-03,South , Beauty,laptop,12,72.78,0.18
221479,2024-10-01,north,home & kitchen,Vacuum Cleaner,8,59.61,0.09
667461,2024-01-27,west ,home & kitchen,laptop,-2,44.14,0.51
823093,2024-10-30,north, Beauty,Vacuum Cleaner,18,64.07,0.21
888900,2024-04-03,EAST,home & kitchen,laptop,10,38.03,0.57
116278,2024-03-18,South ,home & kitchen,Cricket Bat ,5,70.69,-0.02
272783,2024-04-21,west ,Groceries ,Cricket Bat ,24,51.32,0.53
265479,2024-12-17,west ,electronics,Vacuum Cleaner,1,62.5,0.01
743211,2024-11-18,north,home & kitchen,Smartphone ,15,66.17,0.21
120982,2024-07-28,west ,home & kitchen,Vacuum Cleaner,5,28.39,0.35
872899,2024-07-28,EAST,SPORTS,laptop,2,,0.24
259809,2024-06-21,north,SPORTS,laptop,21,35.64,0.53
868073,2024-05-20,South ,Groceries ,Vacuum Cleaner,15,53.14,0.09
680967,2024-12-10,north,CLOTHING,Vacuum Cleaner,9,89.77,-0.03
781118,2024-05-20,west ,CLOTHING, T-Shirt,15,62.33,0.4
985618,2024-05-02,South ,CLOTHING,laptop,0,101.11,0.39
308587,2024-01-14,EAST, Beauty,Cricket Bat ,8,49.07,0.58
778795,2024-12-08,north,CLOTHING,laptop,16,40.31,0.01
704921,2024-02-10,north,home & kitchen,Cricket Bat ,20,,0.06
841517,2024-04-18,EAST,home & kitchen,Smartphone ,0,59.8,0.31
499868,2024-04-02,South ,electronics,Rice,3,58.59,0.28
651642,2024-01-24,west ,SPORTS,Smartphone ,14,35.83,0.01
491685,2024-08-26,north,CLOTHING,Vacuum Cleaner,11,101.36,0.19
781402,2024-03-15,EAST,electronics,Smartphone ,5,57.09,0.35
958613,2024-03-27,west ,CLOTHING,Rice,0,53.23,0.1
262640,2024-01-28,north,electronics,laptop,12,45.56,0.6
941754,2024-09-06,north,electronics,Smartphone ,21,30.36,0.4
741297,2024-12-25,South ,SPORTS,Cricket Bat ,8,92.49,0.34
428975,2024-05-03,EAST, Beauty, T-Shirt,17,87.61,0.43
450748,2024-10-27,South ,SPORTS,Smartphone ,4,53.27,0.0
967443,2024-06-10,South ,SPORTS,Smartphone ,3,90.86,0.46
820764,2024-09-17,EAST,Groceries ,Vacuum Cleaner,10,34.37,0.47
234376,2024-05-07,South ,Groceries ,Vacuum Cleaner,5,,0.25
129647,2024-12-27,EAST,home & kitchen,Cricket Bat ,0,53.87,0.2
472343,2024-12-31,South ,SPORTS,Cricket Bat ,18,35.91,0.47
608611,2024-11-12,west ,electronics,Smartphone ,24,77.01,0.38
504343,2024-03-27,EAST, Beauty,Rice,4,,0.52
794982,2024-05-13,north,home & kitchen, T-Shirt,0,43.25,0.15
349127,2024-09-11,north,SPORTS,Rice,12,39.99,0.21
600420,2024-09-07,north,CLOTHING, T-Shirt,24,34.32,0.16
241119,2024-03-31,north,CLOTHING, T-Shirt,16,68.65,0.07
630292,2024-10-21,north,home & kitchen,Smartphone ,11,37.19,0.12
801156,2024-02-27,EAST,home & kitchen,Vacuum Cleaner,12,72.47,0.14
430052,2024-07-16,South , Beauty, T-Shirt,12,54.57,0.07
906971,2024-11-18,South ,home & kitchen,Smartphone ,8,65.77,0.39
654758,2024-06-22,west ,electronics,Rice,10,56.72,0.02
423753,2024-02-28,north, Beauty,laptop,16,42.98,0.04
826051,2024-08-14,South ,CLOTHING,Cricket Bat ,3,32.58,0.0
235373,2024-09-08,west ,CLOTHING,Smartphone ,24,56.38,0.15
417090,2024-11-03,north,SPORTS,Cricket Bat ,22,67.65,0.14
362876,2024-12-09,South ,SPORTS,laptop,1,68.15,0.27
180873,2024-12-20,EAST,electronics,Vacuum Cleaner,16,29.05,0.15
492846,2024-10-03,EAST,Groceries ,Vacuum Cleaner,3,53.33,0.24
647630,2024-02-21,EAST,CLOTHING,Rice,17,62.08,0.34
117839,2024-01-21,west ,home & kitchen,laptop,-2,36.03,0.41
824525,2024-02-29,west ,CLOTHING,Rice,18,77.03,0.33
559998,2024-09-20,north,electronics,Smartphone ,19,59.02,0.36
436613,2024-10-29,EAST,home & kitchen,Cricket Bat ,3,,0.02
405740,2024-09-12,north, Beauty,Rice,3,49.34,0.49
246127,2024-10-28,north,home & kitchen,Vacuum Cleaner,19,,0.03
697189,2024-08-30,west ,CLOTHING,Smartphone ,20,66.52,0.22
242929,2024-05-29,north,Groceries , T-Shirt,8,72.87,0.54
383391,2024-05-22,EAST,SPORTS,Rice,12,18.37,0.38
997006,2024-12-24,EAST,home & kitchen, T-Shirt,24,4.62,0.48
668308,2024-12-27,EAST,CLOTHING,Smartphone ,6,31.78,0.33
549629,2024-07-15,EAST,Groceries ,Smartphone ,0,42.0,0.43
470530,2024-02-20,west ,electronics,Vacuum Cleaner,11,47.85,0.27
202985,2024-06-02,EAST,Groceries ,Cricket Bat ,14,38.78,0.07
314748,2024-03-23,north, Beauty,Smartphone ,8,21.95,0.42
250500,2024-02-10,north,home & kitchen,Smartphone ,17,35.52,0.06
972404,2024-09-20,EAST, Beauty,Smartphone ,2,25.56,0.21
837304,2024-06-23,west ,CLOTHING,Rice,11,12.76,0.16
425791,2024-02-29,South ,electronics, T-Shirt,10,62.07,0.56
155197,2024-07-08,north,CLOTHING,Vacuum Cleaner,13,35.11,0.37
282363,2024-06-26,west ,SPORTS, T-Shirt,8,73.46,0.14
207130,2024-12-22,north,CLOTHING,laptop,9,75.47,0.23
312706,2024-10-03,EAST,home & kitchen,Cricket Bat ,-1,79.21,0.4
610497,2024-11-02,west ,CLOTHING,laptop,8,,0.5
435301,2024-09-22,west ,electronics,Rice,21,66.46,0.31
921987,2024-01-27,EAST,electronics,laptop,14,38.05,0.51
946083,2024-05-28,South ,Groceries ,Vacuum Cleaner,18,51.29,0.01
638630,2024-03-08,west ,home & kitchen,Cricket Bat ,19,2.51,0.17
805036,2024-02-23,north,Groceries ,Cricket Bat ,16,45.86,0.15
404861,2024-10-27,South ,SPORTS,Rice,13,-4.11,0.32
520356,2024-10-30,north,electronics,Rice,23,38.95,0.54
986603,2024-08-31,west ,home & kitchen,Cricket Bat ,4,85.53,0.36
431768,2024-05-24,EAST,SPORTS,laptop,9,54.09,0.04
108448,2024-03-25,north,CLOTHING,laptop,17,28.43,0.43
323028,2024-09-20,South ,home & kitchen, T-Shirt,11,48.54,0.38
262164,2024-09-27,north,home & kitchen,Smartphone ,16,-5.22,0.29
509416,2024-05-24,South ,electronics,laptop,-2,49.3,0.08
941084,2024-12-10,EAST,CLOTHING,Rice,5,3.04,0.47
854473,2024-03-18,South ,electronics, T-Shirt,6,24.28,0.4
139676,2024-09-25,west ,home & kitchen,Rice,3,29.97,0.14
275769,2024-11-25,South ,CLOTHING,Smartphone ,19,18.02,-0.03
422786,2024-07-27,EAST,SPORTS,laptop,9,39.0,0.01
781247,2024-04-28,north,home & kitchen, T-Shirt,18,82.21,0.58
648320,2024-02-14,EAST,SPORTS,Cricket Bat ,22,11.55,0.47
305332,2024-01-23,South ,Groceries ,Cricket Bat ,7,54.74,0.32
413976,2024-01-05,west ,SPORTS,laptop,-2,35.61,-0.04
216549,2024-10-30,EAST,CLOTHING,Rice,2,36.08,0.22
962086,2024-08-19,South ,SPORTS,Rice,22,37.04,0.37
775512,2024-09-03,west ,SPORTS, T-Shirt,5,43.13,0.1
468674,2024-03-31,EAST,CLOTHING,Rice,23,30.54,0.03
887825,2024-12-01,north, Beauty,Cricket Bat ,4,79.72,0.33
984457,2024-08-26,EAST,electronics,Rice,20,39.83,0.24
484370,2024-07-12,South ,electronics, T-Shirt,21,48.36,0.19
821011,2024-04-21,South ,Groceries , T-Shirt,10,48.95,0.15
442525,2024-06-02,EAST,home & kitchen,laptop,13,15.19,0.12
277579,2024-09-08,west ,Groceries ,Cricket Bat ,0,20.75,0.34
217395,2024-11-05,South ,electronics,Vacuum Cleaner,9,55.56,0.3
164663,2024-09-19,South ,SPORTS,laptop,0,88.93,0.45
852429,2024-01-11,north,home & kitchen,Cricket Bat ,20,46.53,-0.0
533899,2024-06-11,EAST,CLOTHING,Smartphone ,21,17.33,0.16
859694,2024-05-25,north,Groceries ,laptop,14,41.98,0.22
136821,2024-11-06,west ,home & kitchen, T-Shirt,24,,0.57
445989,2024-01-15,west ,home & kitchen,Cricket Bat ,4,30.95,0.45
560286,2024-05-06,west ,home & kitchen,laptop,7,,0.29
723169,2024-01-29,north,home & kitchen, T-Shirt,17,84.6,0.33
125286,2024-11-24,EAST, Beauty,Cricket Bat ,-2,34.36,0.51
784102,2024-05-08,west ,SPORTS, T-Shirt,6,68.62,0.51
500830,2024-11-17,EAST,SPORTS,laptop,15,38.94,0.5
988475,2024-12-11,west ,CLOTHING,Rice,16,21.79,0.33
312452,2024-06-11,EAST,SPORTS,laptop,0,70.05,0.24
507089,2024-04-05,west ,SPORTS,Rice,-1,36.58,0.04
400816,2024-02-13,South ,electronics,laptop,20,80.75,0.25
809158,2024-06-23,EAST,SPORTS,laptop,20,60.69,0.46
362928,2024-09-05,north, Beauty,Smartphone ,6,59.1,0.41
808492,2024-01-13,EAST,CLOTHING, T-Shirt,16,90.01,-0.03
244882,2024-03-26,EAST,home & kitchen,Vacuum Cleaner,9,44.37,0.02
241975,2024-05-06,South , Beauty,Vacuum Cleaner,4,57.81,-0.01
918484,2024-12-08,west ,CLOTHING,Cricket Bat ,2,71.93,0.56
574536,2024-11-11,EAST,CLOTHING,Vacuum Cleaner,7,79.22,0.35
458778,2024-02-16,west ,SPORTS, T-Shirt,11,27.7,-0.01
462965,2024-01-18,north, Beauty,Vacuum Cleaner,0,35.44,0.16
865860,2024-09-24,west ,CLOTHING,Vacuum Cleaner,6,36.25,0.44
623052,2024-12-30,South ,SPORTS,Smartphone ,12,31.62,0.04
427343,2024-11-22,north,CLOTHING,Cricket Bat ,15,53.45,0.03
388475,2024-10-08,South ,electronics,laptop,8,70.03,0.42
835677,2024-10-23,South ,electronics,laptop,6,34.69,0.21
280721,2024-08-11,north,CLOTHING,Vacuum Cleaner,1,13.54,-0.03
183519,2024-04-10,EAST,electronics,Vacuum Cleaner,14,41.6,0.05
410657,2024-02-27,west ,CLOTHING,Vacuum Cleaner,2,49.52,0.23
490648,2024-01-24,west ,electronics,Cricket Bat ,0,52.63,-0.05
203362,2024-01-04,South ,SPORTS,Rice,5,50.11,-0.03
409198,2024-10-30,South ,electronics, T-Shirt,8,54.62,0.29
803069,2024-05-22,north,electronics,Cricket Bat ,18,64.0,0.1
644237,2024-08-27,South , Beauty,laptop,-1,15.89,0.08
222766,2024-06-02,north,SPORTS, T-Shirt,13,26.9,0.43
803474,2024-05-15,South ,Groceries ,Smartphone ,5,79.84,0.26
432613,2024-06-01,west ,home & kitchen,Rice,9,66.82,0.55
372063,2024-05-29,EAST,electronics,Smartphone ,8,34.86,-0.01
834960,2024-03-31,west , Beauty,Smartphone ,23,39.34,0.35
260550,2024-08-18,South ,home & kitchen,laptop,24,40.32,-0.01
393161,2024-09-28,EAST, Beauty,Vacuum Cleaner,12,55.07,0.6
502899,2024-02-02,west ,SPORTS,Cricket Bat ,20,26.71,0.51
785639,2024-03-01,South ,electronics,Rice,8,29.02,0.27
997702,2024-08-09,EAST,Groceries ,Rice,5,40.71,0.19
711512,2024-05-19,north,Groceries ,Rice,23,61.66,0.23
342163,2024-11-28,north,Groceries , T-Shirt,22,73.97,0.45
679536,2024-03-26,north,SPORTS, T-Shirt,16,42.3,0.34
924566,2024-12-24,South ,home & kitchen,Vacuum Cleaner,3,53.66,-0.03
258737,2024-04-08,South ,electronics, T-Shirt,19,50.15,-0.05
417706,2024-03-01,north,CLOTHING,laptop,11,58.94,0.03
293004,2024-07-19,EAST,electronics,Vacuum Cleaner,19,65.06,0.59
868244,2024-09-13,EAST,SPORTS,laptop,2,78.05,0.34
202542,2024-03-03,South ,home & kitchen,Vacuum Cleaner,21,62.44,0.23
524640,2024-10-12,west ,SPORTS,laptop,6,57.67,0.55
736079,2024-11-08,north,electronics,Vacuum Cleaner,-1,19.24,0.33
979875,2024-05-27,EAST,electronics, T-Shirt,6,48.44,0.48
661210,2024-06-22,EAST,CLOTHING,Smartphone ,3,24.65,0.48
411923,2024-08-28,north,home & kitchen,Rice,1,25.34,0.28
746125,2024-01-30,South ,CLOTHING,Vacuum Cleaner,8,66.44,0.4
635086,2024-09-13,west ,Groceries ,Vacuum Cleaner,19,41.43,0.53
701973,2024-09-11,South ,SPORTS, T-Shirt,24,39.43,0.49
260992,2024-08-14,west ,CLOTHING,Rice,5,47.78,0.14
553187,2024-06-09,South ,Groceries ,Smartphone ,4,22.79,0.51
376881,2024-06-24,South ,SPORTS,Smartphone ,23,69.88,0.36
354463,2024-07-04,EAST,Groceries ,Rice,8,29.87,0.5
994130,2024-06-13,South , Beauty,Smartphone ,7,81.4,0.24
922120,2024-07-05,north,Groceries , T-Shirt,19,71.55,-0.01
782228,2024-04-19,EAST,CLOTHING,Rice,18,47.23,0.39
602963,2024-06-07,west ,Groceries , T-Shirt,23,30.04,0.4
861584,2024-08-15,EAST,CLOTHING,Cricket Bat ,11,39.7,0.51
257609,2024-11-18,South ,Groceries , T-Shirt,4,11.0,0.15
365977,2024-05-15,north,CLOTHING,Rice,23,41.67,0.2
748057,2024-10-11,South , Beauty,Vacuum Cleaner,-2,51.94,0.6
702785,2024-10-09,EAST, Beauty,laptop,2,81.2,0.35
631222,2024-03-09,South , Beauty,laptop,11,,0.59
852134,2024-06-13,EAST, Beauty,Cricket Bat ,11,53.52,0.36
835010,2024-04-08,EAST,home & kitchen,Smartphone ,23,22.98,0.32
887049,2024-05-19,west ,SPORTS,Cricket Bat ,0,79.76,0.36
581703,2024-12-29,west ,Groceries , T-Shirt,21,48.02,0.45
646001,2024-03-21,north,CLOTHING,Smartphone ,7,57.5,0.26
255591,2024-10-04,South ,home & kitchen, T-Shirt,2,39.35,0.52
957586,2024-10-24,west , Beauty,Rice,17,35.49,0.33
780614,2024-08-31,west ,CLOTHING,laptop,11,65.0,0.39
144616,2024-04-21,EAST,SPORTS, T-Shirt,13,80.34,0.37
661313,2024-03-15,South ,Groceries ,laptop,11,55.86,0.38
556826,2024-10-23,west ,home & kitchen,Cricket Bat ,2,29.3,0.34
329769,2024-10-16,north,electronics,Cricket Bat ,1,74.95,0.6
700748,2024-03-07,South ,home & kitchen,Vacuum Cleaner,9,73.01,0.26
211216,2024-11-25,west ,CLOTHING,Cricket Bat ,15,33.24,0.26
746206,2024-06-08,north, Beauty, T-Shirt,9,85.87,0.54
305229,2024-07-01,west ,home & kitchen,Vacuum Cleaner,-1,72.07,0.59
166601,2024-09-25,west ,CLOTHING,Rice,15,49.19,0.22
402961,2024-12-23,west ,SPORTS,Vacuum Cleaner,14,34.18,0.05
662232,2024-12-14,EAST, Beauty,Cricket Bat ,10,68.33,0.32
117197,2024-05-09,South ,CLOTHING, T-Shirt,0,45.47,0.52
749704,2024-08-17,west ,SPORTS, T-Shirt,0,51.1,0.11
580207,2024-05-11,EAST,CLOTHING, T-Shirt,2,37.96,0.46
167500,2024-06-23,north,home & kitchen,laptop,19,75.88,0.04
290455,2024-08-02,South , Beauty,Vacuum Cleaner,16,49.01,0.28
895174,2024-08-11,north, Beauty,laptop,23,32.37,0.18
150928,2024-03-22,EAST,Groceries , T-Shirt,17,64.03,-0.05
703199,2024-09-25,north,home & kitchen,Smartphone ,6,67.44,0.42
748768,2024-10-12,north,home & kitchen,Smartphone ,16,35.02,0.07
679497,2024-02-15,South ,electronics,Smartphone ,17,50.13,0.09
833671,2024-07-26,north,home & kitchen, T-Shirt,11,10.14,0.09
425518,2024-08-02,west ,home & kitchen,Cricket Bat ,22,45.83,0.28
499568,2024-09-12,north,Groceries , T-Shirt,16,15.31,0.52
215416,2024-04-04,north,CLOTHING,Smartphone ,8,55.92,0.06
790117,2024-08-15,north,Groceries , T-Shirt,13,78.63,0.16
411051,2024-02-09,north,CLOTHING,Cricket Bat ,0,18.92,0.08
649010,2024-12-24,South ,SPORTS,laptop,6,38.92,0.27
459173,2024-02-24,north, Beauty,Smartphone ,2,56.85,0.15
211204,2024-10-31,EAST,Groceries ,Rice,8,66.02,0.57
896416,2024-12-10,EAST,Groceries ,Cricket Bat ,5,35.87,0.41
621110,2024-11-30,South , Beauty,Cricket Bat ,22,78.8,0.13
782970,2024-09-12,north, Beauty, T-Shirt,8,30.41,-0.01
470347,2024-03-27,north,home & kitchen,Smartphone ,11,54.68,0.48
578158,2024-06-10,South ,home & kitchen,Vacuum Cleaner,2,47.07,0.56
687736,2024-06-16,north,electronics,Vacuum Cleaner,9,40.22,0.48
269277,2024-06-11,South ,SPORTS,laptop,23,73.39,0.1
371750,2024-01-26,South ,Groceries ,Smartphone ,13,71.43,0.53
668907,2024-03-09,EAST,SPORTS,laptop,19,37.21,-0.02
247748,2024-07-19,South , Beauty,Smartphone ,14,28.59,0.12
463830,2024-09-15,north, Beauty,Vacuum Cleaner,2,57.38,0.22
439103,2024-03-13,EAST,home & kitchen, T-Shirt,24,67.96,0.17
428993,2024-12-25,north,Groceries ,Cricket Bat ,7,63.51,-0.04
737262,2024-12-17,west ,SPORTS, T-Shirt,23,25.51,0.5
638523,2024-11-14,South ,Groceries ,laptop,19,,0.53
873964,2024-12-19,west ,SPORTS,Smartphone ,9,48.32,0.35
119216,2024-09-15,north,SPORTS,Cricket Bat ,2,25.39,0.11
534308,2024-05-24,north, Beauty,laptop,11,21.38,0.15
737940,2024-06-28,EAST,Groceries , T-Shirt,13,40.68,0.42
355103,2024-10-23,EAST,electronics,Cricket Bat ,1,74.22,-0.02
668842,2024-10-17,north,SPORTS,Vacuum Cleaner,22,44.37,0.19
922400,2024-01-05,EAST,electronics,Smartphone ,-2,36.29,0.48
291911,2024-09-14,west ,home & kitchen,Cricket Bat ,2,28.58,0.11
715988,2024-01-07,South ,SPORTS,laptop,21,26.55,0.01
836914,2024-12-07,South ,electronics,Smartphone ,-2,57.44,0.42
204375,2024-03-14,north,CLOTHING,Smartphone ,5,70.06,0.16
310001,2024-03-15,EAST,electronics,Cricket Bat ,0,60.58,0.58
565914,2024-09-19,EAST,CLOTHING, T-Shirt,20,42.22,0.09
727088,2024-01-09,west ,Groceries ,Cricket Bat ,21,72.92,0.11
117687,2024-11-27,South ,Groceries ,Rice,24,,-0.03
340980,2024-02-22,west ,electronics,Cricket Bat ,8,20.54,0.56
217995,2024-09-30,EAST,home & kitchen,Vacuum Cleaner,8,31.09,0.03
343667,2024-01-13,South ,CLOTHING,Rice,3,46.05,0.29
238004,2024-12-24,north,SPORTS,laptop,13,52.62,0.52
755580,2024-12-07,west , Beauty,Rice,5,27.41,0.29
635968,2024-02-26,EAST,electronics,Vacuum Cleaner,21,45.91,0.17
462349,2024-02-01,north,SPORTS,Smartphone ,15,50.07,0.33
462823,2024-11-21,South ,home & kitchen,Rice,19,39.47,0.29
339715,2024-09-27,EAST,SPORTS,Vacuum Cleaner,6,25.83,0.52
507362,2024-08-07,South ,CLOTHING,Cricket Bat ,6,51.91,0.01
921464,2024-04-11,EAST,home & kitchen, T-Shirt,24,35.64,0.25
728763,2024-04-24,EAST,Groceries ,Cricket Bat ,18,56.21,-0.01
762249,2024-10-04,EAST,SPORTS, T-Shirt,9,55.95,0.2
487319,2024-08-30,west ,electronics,laptop,24,49.96,0.41
760785,2024-05-16,South ,CLOTHING,Cricket Bat ,-2,,0.1
807834,2024-05-17,South ,home & kitchen, T-Shirt,18,80.49,0.38
848468,2024-01-18,South ,Groceries ,laptop,22,,0.31
184290,2024-10-23,South , Beauty,laptop,14,58.59,0.33
158002,2024-08-31,EAST,Groceries ,Vacuum Cleaner,1,38.21,0.3
316317,2024-11-22,north,home & kitchen, T-Shirt,-1,82.85,0.27
